"","station","specimenlabelid","sizeclass","preyitemid","preyspeciescode","preyspeciescommon","preyspecieslatin","number","weight_g_py","length_mm_py","lengthtype","piecewhole","comments","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","stratum","bottomwatertemp_c","stratumarea_km2"
"10228","NM20190901120",4,0,341442,5000,"unidentified fish","Actinopterygii",1,0.011,NA,"","P","",180,0.058,2019,"11-Nov-19",513,28.766,"Fall",35.2935,-75.4826,"1501",17.82,157.3022
"10229","NM20190901120",5,0,341440,623,"shrimp (Acetes spp.)","Acetes spp.",36,0.335,NA,"","P","",180,0.06,2019,"11-Nov-19",513,28.766,"Fall",35.2935,-75.4826,"1501",17.82,157.3022
"10230","NM20190901121",1,0,341502,5000,"unidentified fish","Actinopterygii",1,6.323,NA,"","P","PROB. STRIPED ANCHOVY",235,0.128,2019,"11-Nov-19",470,31.602,"Fall",35.3259,-75.4504,"1502",18.01,345.8401
"10231","NM20190901121",2,0,341961,623,"shrimp (Acetes spp.)","Acetes spp.",3,0.021,NA,"","W","",210,0.094,2019,"11-Nov-19",470,31.602,"Fall",35.3259,-75.4504,"1502",18.01,345.8401
"10232","NM20190901121",2,0,341962,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",60,0.096,NA,"","P","",210,0.094,2019,"11-Nov-19",470,31.602,"Fall",35.3259,-75.4504,"1502",18.01,345.8401
"10233","NM20190901121",3,0,341459,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",NA,0.123,NA,"","","",190,0.078,2019,"11-Nov-19",470,31.602,"Fall",35.3259,-75.4504,"1502",18.01,345.8401
"10234","NM20190901121",3,0,341458,1054,"crab megalopa","Decapoda (megalope)",NA,0.002,NA,"","","",190,0.078,2019,"11-Nov-19",470,31.602,"Fall",35.3259,-75.4504,"1502",18.01,345.8401
"10235","NM20190901121",4,0,341456,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",74,0.237,NA,"","P","",180,0.056,2019,"11-Nov-19",470,31.602,"Fall",35.3259,-75.4504,"1502",18.01,345.8401
"10236","NM20190901121",5,0,341450,623,"shrimp (Acetes spp.)","Acetes spp.",67,0.32,NA,"","P","",195,0.07,2019,"11-Nov-19",470,31.602,"Fall",35.3259,-75.4504,"1502",18.01,345.8401
"10237","NM20190901122",1,1,341434,623,"shrimp (Acetes spp.)","Acetes spp.",1,0.012,NA,"","W","",130,0.022,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10238","NM20190901122",1,1,341433,595,"roughneck shrimp","Rimapenaeus constrictus",1,0.226,NA,"","W","",130,0.022,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10239","NM20190901122",1,1,341432,720,"mysid (Hetermysis formosa)","Heteromysis formosa",NA,0.647,NA,"","P","",130,0.022,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10240","NM20190901122",1,1,341435,1092,"larval fish","Actinopterygii (larval)",1,0.013,NA,"","P","",130,0.022,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10241","NM20190901122",2,1,341455,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",NA,0.117,NA,"","P","",100,0.008,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10242","NM20190901122",2,1,341457,5006,"vegetation","Plantae",NA,0.011,NA,"","P","",100,0.008,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10243","NM20190901122",3,1,341452,623,"shrimp (Acetes spp.)","Acetes spp.",3,0.034,NA,"","W","",125,0.018,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10244","NM20190901122",3,1,341451,595,"roughneck shrimp","Rimapenaeus constrictus",1,0.266,NA,"","P","",125,0.018,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10245","NM20190901122",3,1,341453,720,"mysid (Hetermysis formosa)","Heteromysis formosa",NA,0.343,NA,"","W","",125,0.018,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10246","NM20190901122",4,1,341445,623,"shrimp (Acetes spp.)","Acetes spp.",5,0.025,NA,"","W","",125,0.016,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10247","NM20190901122",4,1,341444,720,"mysid (Hetermysis formosa)","Heteromysis formosa",NA,0.308,NA,"","P","",125,0.016,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10248","NM20190901122",5,1,341446,720,"mysid (Hetermysis formosa)","Heteromysis formosa",NA,0.531,NA,"","P","",115,0.014,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10249","NM20190901122",6,2,341439,623,"shrimp (Acetes spp.)","Acetes spp.",45,0.108,NA,"","P","",180,0.058,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10250","NM20190901122",9,2,341437,623,"shrimp (Acetes spp.)","Acetes spp.",5,0.07,NA,"","P","",190,0.066,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10251","NM20190901122",9,2,341438,574,"unidentified mysid","Mysidae",NA,0.316,NA,"","P","",190,0.066,2019,"11-Nov-19",696,50.646,"Fall",35.54,-75.4242,"1502",18.6,345.8401
"10252","NM20190901123",2,0,341521,623,"shrimp (Acetes spp.)","Acetes spp.",6,0.012,NA,"","W","",180,0.062,2019,"11-Nov-19",433,25.488,"Fall",35.4118,-75.4553,"1502",18.32,345.8401
"10253","NM20190901123",2,0,341519,574,"unidentified mysid","Mysidae",NA,0.181,NA,"","","MIX 0720 AND 0740",180,0.062,2019,"11-Nov-19",433,25.488,"Fall",35.4118,-75.4553,"1502",18.32,345.8401
"10254","NM20190901123",2,0,341520,1054,"crab megalopa","Decapoda (megalope)",1,0.001,NA,"","W","",180,0.062,2019,"11-Nov-19",433,25.488,"Fall",35.4118,-75.4553,"1502",18.32,345.8401
"10255","NM20190901123",3,0,341518,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",NA,0.159,NA,"","P","",175,0.054,2019,"11-Nov-19",433,25.488,"Fall",35.4118,-75.4553,"1502",18.32,345.8401
"10256","NM20190901123",4,0,341422,5012,"crab parts","crab parts",NA,0.162,NA,"","P","",195,0.072,2019,"11-Nov-19",433,25.488,"Fall",35.4118,-75.4553,"1502",18.32,345.8401
"10257","NM20190901123",4,0,341421,5000,"unidentified fish","Actinopterygii",1,1.052,NA,"","P","",195,0.072,2019,"11-Nov-19",433,25.488,"Fall",35.4118,-75.4553,"1502",18.32,345.8401
"10258","NM20190901124",2,0,341600,5000,"unidentified fish","Actinopterygii",1,0.125,NA,"","P","",205,0.104,2019,"10-Nov-19",16344,1699.672,"Fall",35.7739,-75.4748,"1502",18.1,345.8401
"10259","NM20190901124",3,0,341598,998,"no catch","no catch",NA,0.398,NA,"","W","",210,0.1,2019,"10-Nov-19",16344,1699.672,"Fall",35.7739,-75.4748,"1502",18.1,345.8401
"10260","NM20190901124",4,0,341566,998,"no catch","no catch",NA,NA,NA,"","","",225,0.136,2019,"10-Nov-19",16344,1699.672,"Fall",35.7739,-75.4748,"1502",18.1,345.8401
"10261","NM20190901125",1,1,342859,103,"bay anchovy","Anchoa mitchilli",NA,0.582,NA,"","","",135,0.024,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10262","NM20190901125",1,1,342862,636,"four-eyed amphipods (Ampelisca spp.)","Ampelisca spp.",NA,0.009,NA,"","","",135,0.024,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10263","NM20190901125",1,1,342860,5000,"unidentified fish","Actinopterygii",NA,NA,NA,"","","",135,0.024,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10264","NM20190901125",1,1,342861,636,"four-eyed amphipods (Ampelisca spp.)","Ampelisca spp.",NA,NA,NA,"","","",135,0.024,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10265","NM20190901125",2,1,342855,5000,"unidentified fish","Actinopterygii",NA,0.591,NA,"","","",185,0.054,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10266","NM20190901125",3,1,342911,636,"four-eyed amphipods (Ampelisca spp.)","Ampelisca spp.",1,0.001,NA,"","W","",160,0.04,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10267","NM20190901125",3,1,342910,5000,"unidentified fish","Actinopterygii",NA,0.493,NA,"","","",160,0.04,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10268","NM20190901125",4,1,342908,399,"common anchovies","Anchoa spp.",NA,0.391,NA,"","","",125,0.018,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10269","NM20190901125",5,1,342979,5000,"unidentified fish","Actinopterygii",NA,0.285,NA,"","","",120,0.02,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10270","NM20190901125",5,1,342987,604,"sand shrimp","Crangon septemspinosa",NA,0.05,NA,"","","",120,0.02,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10271","NM20190901125",6,2,342962,1,"scup","Stenotomus chrysops",NA,2.633,57.5,"FL","","",290,0.254,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10272","NM20190901125",6,2,342965,5000,"unidentified fish","Actinopterygii",NA,2.049,NA,"","","",290,0.254,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10273","NM20190901125",6,2,342976,963,"unidentified croaker/drum","Sciaenidae",NA,4.293,NA,"","","",290,0.254,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10274","NM20190901125",7,2,342914,604,"sand shrimp","Crangon septemspinosa",NA,0.021,NA,"","","",270,0.216,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10275","NM20190901125",7,2,342916,7,"weakfish","Cynoscion regalis",NA,3.405,NA,"","","",270,0.216,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10276","NM20190901125",7,2,342913,1,"scup","Stenotomus chrysops",NA,4.623,68.5,"","W","",270,0.216,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10277","NM20190901125",7,2,342912,5000,"unidentified fish","Actinopterygii",NA,1,NA,"","","",270,0.216,2019,"02-Oct-19",455,12.356,"Fall",41.0937,-71.9475,"BI03",19.22,244.3056
"10278","NM20190901127",1,0,342919,399,"common anchovies","Anchoa spp.",NA,0.358,NA,"","P","",110,0.014,2019,"02-Oct-19",16,0.424,"Fall",41.1665,-72.0448,"BI03",19.13,244.3056
"10279","NM20190901127",2,0,342776,1056,"anchovy (unidentified)","Engraulidae",NA,0.114,NA,"","","",155,0.042,2019,"02-Oct-19",16,0.424,"Fall",41.1665,-72.0448,"BI03",19.13,244.3056
"10280","NM20190901127",4,0,342774,1056,"anchovy (unidentified)","Engraulidae",NA,0.213,NA,"","P","",145,0.036,2019,"02-Oct-19",16,0.424,"Fall",41.1665,-72.0448,"BI03",19.13,244.3056
"10281","NM20190901127",4,0,342775,5035,"unidentified crab","Decapoda",NA,0.13,NA,"","P","",145,0.036,2019,"02-Oct-19",16,0.424,"Fall",41.1665,-72.0448,"BI03",19.13,244.3056
"10282","NM20190901127",5,0,342773,995,"unidentified animal","unidentified animal",NA,0.042,NA,"","","",120,0.016,2019,"02-Oct-19",16,0.424,"Fall",41.1665,-72.0448,"BI03",19.13,244.3056
"10283","NM20190901129",2,2,343170,5000,"unidentified fish","Actinopterygii",NA,0.131,NA,"","","",285,0.242,2019,"01-Oct-19",4,0.882,"Fall",41.2411,-71.6067,"BI04",17.35,511.4893
"10284","NM20190901129",3,2,343167,1110,"unidentified squid","Teuthida",NA,1.624,NA,"","P","",315,0.334,2019,"01-Oct-19",4,0.882,"Fall",41.2411,-71.6067,"BI04",17.35,511.4893
"10285","NM20190901129",4,2,343136,103,"bay anchovy","Anchoa mitchilli",1,0.357,NA,"","","",300,0.26,2019,"01-Oct-19",4,0.882,"Fall",41.2411,-71.6067,"BI04",17.35,511.4893
"10286","NM20190901130",1,0,343030,1110,"unidentified squid","Teuthida",NA,1.523,NA,"","P","",330,0.36,2019,"02-Oct-19",13,3.729,"Fall",41.2975,-71.6803,"BI04",17.49,511.4893
"10287","NM20190901130",2,0,343026,5000,"unidentified fish","Actinopterygii",NA,0.305,NA,"","","",255,0.186,2019,"02-Oct-19",13,3.729,"Fall",41.2975,-71.6803,"BI04",17.49,511.4893
"10288","NM20190901130",3,0,342781,1110,"unidentified squid","Teuthida",NA,5.86,NA,"","","",320,0.334,2019,"02-Oct-19",13,3.729,"Fall",41.2975,-71.6803,"BI04",17.49,511.4893
"10289","NM20190901130",4,0,342780,5000,"unidentified fish","Actinopterygii",NA,0.232,NA,"","","",325,0.332,2019,"02-Oct-19",13,3.729,"Fall",41.2975,-71.6803,"BI04",17.49,511.4893
"10290","NM20190901130",5,0,342998,5000,"unidentified fish","Actinopterygii",NA,0.929,NA,"","","",290,0.252,2019,"02-Oct-19",13,3.729,"Fall",41.2975,-71.6803,"BI04",17.49,511.4893
"10291","NM20190901131",1,1,343083,1113,"crustacean parts","Crustacea (parts)",NA,0.107,NA,"","","",130,0.026,2019,"01-Oct-19",192,33.784,"Fall",41.1974,-71.7256,"BI04",17.31,511.4893
"10292","NM20190901131",6,2,343092,6,"silver hake","Merluccius bilinearis",1,1.963,83.2,"TL","W","",315,0.312,2019,"01-Oct-19",192,33.784,"Fall",41.1974,-71.7256,"BI04",17.31,511.4893
"10293","NM20190901131",7,2,343093,103,"bay anchovy","Anchoa mitchilli",1,0.362,NA,"","","",300,0.266,2019,"01-Oct-19",192,33.784,"Fall",41.1974,-71.7256,"BI04",17.31,511.4893
"10294","NM20190901132",1,1,343043,5001,"unidentified shrimp","Decapoda",NA,0.208,NA,"","","",185,0.066,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10295","NM20190901132",3,1,343091,620,"grass shrimp","Palaemonetes spp.",NA,0.118,NA,"","","",145,0.034,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10296","NM20190901132",4,1,343104,399,"common anchovies","Anchoa spp.",1,0.231,NA,"","P","",165,0.048,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10297","NM20190901132",4,1,343103,620,"grass shrimp","Palaemonetes spp.",NA,0.13,NA,"","P","",165,0.048,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10298","NM20190901132",4,1,343105,1113,"crustacean parts","Crustacea (parts)",NA,0.135,NA,"","","",165,0.048,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10299","NM20190901132",5,1,343106,775,"unidentified polychaete","Polychaeta",NA,0.032,NA,"","","",145,0.032,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10300","NM20190901132",6,2,343041,1110,"unidentified squid","Teuthida",NA,0.064,NA,"","P","BEAK",290,0.268,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10301","NM20190901132",6,2,343042,5000,"unidentified fish","Actinopterygii",NA,1.365,NA,"","","SPINE",290,0.268,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10302","NM20190901132",7,2,343034,1,"scup","Stenotomus chrysops",1,4.15,68.3,"FL","W","",260,0.236,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10303","NM20190901132",7,2,343036,1,"scup","Stenotomus chrysops",1,2.276,NA,"","P","",260,0.236,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10304","NM20190901132",7,2,343038,995,"unidentified animal","unidentified animal",NA,0.431,NA,"","","",260,0.236,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10305","NM20190901132",7,2,343037,5000,"unidentified fish","Actinopterygii",1,1.464,NA,"","P","SPINE",260,0.236,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10306","NM20190901132",8,2,343228,5000,"unidentified fish","Actinopterygii",NA,0.349,NA,"","","",265,0.226,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10307","NM20190901132",9,2,343242,5000,"unidentified fish","Actinopterygii",NA,2.015,NA,"","","",275,0.248,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10308","NM20190901132",9,2,343241,1,"scup","Stenotomus chrysops",NA,4.756,65,"","W","",275,0.248,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10309","NM20190901132",9,2,343243,1028,"longfin inshore squid","Loligo pealeii",NA,2.506,48,"","W","",275,0.248,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10310","NM20190901132",10,2,343234,917,"unidentified hermit crab","Paguroidea",NA,0.04,NA,"","","",280,0.228,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10311","NM20190901132",10,2,343235,742,"New England dog whelk","Nassarius trivittatus",NA,0.224,NA,"","W","",280,0.228,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10312","NM20190901132",10,2,343233,5000,"unidentified fish","Actinopterygii",NA,2.172,NA,"","P","",280,0.228,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10313","NM20190901132",11,3,343063,5000,"unidentified fish","Actinopterygii",NA,0.184,NA,"","","",370,0.576,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10314","NM20190901132",12,3,343065,1028,"longfin inshore squid","Loligo pealeii",NA,41.166,NA,"","","",380,0.598,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10315","NM20190901132",13,3,343225,5000,"unidentified fish","Actinopterygii",1,2.452,NA,"","P","SPINE",360,0.474,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10316","NM20190901132",14,3,343082,998,"no catch","no catch",NA,NA,NA,"","","",320,0.394,2019,"01-Oct-19",137,18.493,"Fall",41.2231,-71.842,"BI04",17.66,511.4893
"10317","NM20190901133",1,1,342833,5000,"unidentified fish","Actinopterygii",NA,0.744,NA,"","","",290,0.258,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10318","NM20190901133",1,1,342832,1,"scup","Stenotomus chrysops",NA,6.856,NA,"","","",290,0.258,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10319","NM20190901133",2,1,342831,995,"unidentified animal","unidentified animal",NA,7.129,NA,"","","",305,0.298,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10320","NM20190901133",4,1,342952,1,"scup","Stenotomus chrysops",1,1.505,50,"FL","W","",325,0.358,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10321","NM20190901133",4,1,342953,5000,"unidentified fish","Actinopterygii",NA,2.643,NA,"","","",325,0.358,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10322","NM20190901133",5,1,342950,1110,"unidentified squid","Teuthida",1,6.141,NA,"","P","",275,0.222,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10323","NM20190901133",6,2,342978,5000,"unidentified fish","Actinopterygii",NA,1.001,NA,"","","",415,0.67,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10324","NM20190901133",6,2,342977,1,"scup","Stenotomus chrysops",1,4.342,68.2,"FL","W","",415,0.67,2019,"02-Oct-19",34,9.402,"Fall",41.2436,-71.9283,"BI04",17.8,511.4893
"10325","NM20190901134",1,1,342891,399,"common anchovies","Anchoa spp.",NA,0.012,NA,"","P","PARTS",155,0.044,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10326","NM20190901134",1,1,342890,1113,"crustacean parts","Crustacea (parts)",NA,0.2,NA,"","","",155,0.044,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10327","NM20190901134",2,1,343023,604,"sand shrimp","Crangon septemspinosa",NA,0.188,NA,"","P","",175,0.046,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10328","NM20190901134",2,1,343025,636,"four-eyed amphipods (Ampelisca spp.)","Ampelisca spp.",NA,0.001,NA,"","","",175,0.046,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10329","NM20190901134",2,1,343024,5000,"unidentified fish","Actinopterygii",NA,0.002,NA,"","P","",175,0.046,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10330","NM20190901134",3,1,342897,1113,"crustacean parts","Crustacea (parts)",NA,0.045,NA,"","","",200,0.092,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10331","NM20190901134",4,1,342906,5001,"unidentified shrimp","Decapoda",NA,0.355,NA,"","","",180,0.056,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10332","NM20190901134",5,1,342905,1113,"crustacean parts","Crustacea (parts)",NA,0.275,NA,"","","",210,0.078,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10333","NM20190901134",5,1,342903,5000,"unidentified fish","Actinopterygii",NA,0.078,NA,"","P","",210,0.078,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10334","NM20190901134",5,1,342904,636,"four-eyed amphipods (Ampelisca spp.)","Ampelisca spp.",1,0.001,NA,"","W","",210,0.078,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10335","NM20190901134",6,2,342902,5000,"unidentified fish","Actinopterygii",NA,3.791,NA,"","P","PARTS",325,0.388,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10336","NM20190901134",7,2,342896,998,"no catch","no catch",NA,NA,NA,"","","",305,0.286,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10337","NM20190901134",9,2,342886,5000,"unidentified fish","Actinopterygii",NA,8.275,NA,"","P","",295,0.284,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10338","NM20190901134",10,2,343022,1028,"longfin inshore squid","Loligo pealeii",NA,20.739,55,"ML","W","FEMALE",280,0.28,2019,"02-Oct-19",60,11.336,"Fall",41.2188,-71.957,"BI04",18.03,511.4893
"10339","NM20190901138",1,1,333740,5000,"unidentified fish","Actinopterygii",1,0.085,NA,"","P","VERT",175,0.044,2019,"05-Oct-19",18,5.926,"Fall",41.2898,-71.4996,"RI03",15.51,493.2946
"10340","NM20190901138",2,1,333738,708,"unidentified material","unidentified material",NA,0.055,NA,"","P","",180,0.046,2019,"05-Oct-19",18,5.926,"Fall",41.2898,-71.4996,"RI03",15.51,493.2946
"10341","NM20190901138",4,2,333723,1110,"unidentified squid","Teuthida",1,0.023,NA,"","P","",330,0.334,2019,"05-Oct-19",18,5.926,"Fall",41.2898,-71.4996,"RI03",15.51,493.2946
"10342","NM20190901138",4,2,333722,5000,"unidentified fish","Actinopterygii",NA,0.948,NA,"","P","",330,0.334,2019,"05-Oct-19",18,5.926,"Fall",41.2898,-71.4996,"RI03",15.51,493.2946
"10343","NM20190901138",5,2,333721,1028,"longfin inshore squid","Loligo pealeii",1,17.682,73.1,"ML","W","",310,0.324,2019,"05-Oct-19",18,5.926,"Fall",41.2898,-71.4996,"RI03",15.51,493.2946
"10344","NM20190901138",7,2,333719,5000,"unidentified fish","Actinopterygii",1,1.976,NA,"","P","BUTTER FISH",355,0.392,2019,"05-Oct-19",18,5.926,"Fall",41.2898,-71.4996,"RI03",15.51,493.2946
"10345","NM20190901145",2,1,333825,5000,"unidentified fish","Actinopterygii",NA,0.26,NA,"","","",155,0.036,2019,"03-Oct-19",37,3.135,"Fall",41.3159,-71.5325,"RI04",16.57,935.0847
"10346","NM20190901145",7,2,333902,5000,"unidentified fish","Actinopterygii",NA,3.737,NA,"","","",305,0.314,2019,"03-Oct-19",37,3.135,"Fall",41.3159,-71.5325,"RI04",16.57,935.0847
"10347","NM20190901145",8,2,333890,1,"scup","Stenotomus chrysops",NA,12.13,NA,"","","",280,0.254,2019,"03-Oct-19",37,3.135,"Fall",41.3159,-71.5325,"RI04",16.57,935.0847
"10348","NM20190901145",8,2,333893,5000,"unidentified fish","Actinopterygii",NA,1.3,NA,"","","",280,0.254,2019,"03-Oct-19",37,3.135,"Fall",41.3159,-71.5325,"RI04",16.57,935.0847
"10349","NM20190901145",9,2,334067,5000,"unidentified fish","Actinopterygii",NA,0.405,NA,"","P","",305,0.298,2019,"03-Oct-19",37,3.135,"Fall",41.3159,-71.5325,"RI04",16.57,935.0847
"10350","NM20190901145",10,2,333832,667,"trumpet worm","Pectinaria gouldi",NA,0.336,NA,"","","",335,0.37,2019,"03-Oct-19",37,3.135,"Fall",41.3159,-71.5325,"RI04",16.57,935.0847
"10351","NM20190901145",10,2,333834,5000,"unidentified fish","Actinopterygii",NA,0.127,NA,"","","",335,0.37,2019,"03-Oct-19",37,3.135,"Fall",41.3159,-71.5325,"RI04",16.57,935.0847
"10352","NM20190901150",1,1,334135,574,"unidentified mysid","Mysidae",NA,0.078,NA,"","P","",145,0.028,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10353","NM20190901150",2,1,334171,5000,"unidentified fish","Actinopterygii",NA,0.096,NA,"","P","",205,0.074,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10354","NM20190901150",4,2,334203,1,"scup","Stenotomus chrysops",NA,2.746,NA,"","","",305,0.288,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10355","NM20190901150",4,2,334208,595,"roughneck shrimp","Rimapenaeus constrictus",NA,0.509,NA,"","","",305,0.288,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10356","NM20190901150",4,2,334209,604,"sand shrimp","Crangon septemspinosa",NA,0.051,NA,"","","",305,0.288,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
